date,order_id,customer_id,region,product,category,quantity,unit_price,discount,revenue
2024-05-12,103821,2317,South,CoffeeMaster,Home,1,154.44,0.0,154.44
2024-05-12,103822,1765,East,BlenderPlus,Home,1,124.24,0.0,124.24
2024-05-12,103823,1230,West,Smartwatch Pro,Electronics,1,503.91,0.0,503.91
2024-05-12,103824,2822,South,NoiseCancel Headset,Electronics,1,1098.97,0.0,1098.97
2024-05-12,103825,1512,East,NoiseCancel Headset,Electronics,1,431.49,0.0,431.49
2024-05-12,103826,3510,East,Laptop Lite,Electronics,2,301.69,0.0,603.38
2024-05-12,103827,2479,South,CoffeeMaster,Home,1,134.12,0.0,134.12
2024-05-12,103828,3150,North,BlenderPlus,Home,1,197.16,0.0,197.16
2024-05-12,103829,1619,South,Smartwatch Pro,Electronics,1,1001.3,0.0,1001.3
2024-05-12,103830,1858,South,Silky Shampoo,Beauty,2,34.71,0.0,69.42
2024-05-12,103831,3390,North,CoffeeMaster,Home,2,233.57,0.1,420.426
2024-05-12,103832,1482,East,Smartwatch Pro,Electronics,1,514.35,0.0,514.35
2024-05-12,103833,1174,North,Glow Serum,Beauty,1,68.22,0.1,61.398
2024-05-12,103834,2920,West,Smartphone X,Electronics,1,713.02,0.0,713.02
2024-05-12,103835,3481,South,ComfyJeans,Clothing,1,53.53,0.1,48.177
2024-05-12,103836,1477,South,Hydra Cream,Beauty,1,14.19,0.05,13.4805
2024-05-12,103837,1220,South,NoiseCancel Headset,Electronics,1,739.56,0.0,739.56
2024-05-12,103838,1187,South,VacuumMax,Home,1,109.0,0.0,109.0
2024-05-12,103839,2563,West,Athleisure Joggers,Clothing,1,96.2,0.0,96.2
2024-05-12,103840,1963,South,Matte Lip,Beauty,1,27.1,0.0,27.1
2024-05-12,103841,1228,South,TechTee,Clothing,1,60.23,0.0,60.23
2024-05-12,103842,2423,East,BlenderPlus,Home,1,90.74,0.0,90.74
2024-05-12,103843,1014,South,Cold Brew,Grocery,1,10.8,0.0,10.8
2024-05-12,103844,3252,West,Smartwatch Pro,Electronics,3,764.37,0.05,2178.4545
2024-05-13,103845,2787,West,ComfyJeans,Clothing,1,31.37,0.0,31.37
2024-05-13,103846,2323,East,HoodieFlex,Clothing,1,32.81,0.0,32.81
2024-05-13,103847,2606,South,Smartphone X,Electronics,2,614.2,0.0,1228.4
2024-05-13,103848,3439,North,Silky Shampoo,Beauty,1,11.45,0.1,10.305
2024-05-13,103849,3762,West,Organic Oats,Grocery,1,11.69,0.0,11.69
2024-05-13,103850,3872,East,Hydra Cream,Beauty,1,62.61,0.0,62.61
2024-05-13,103851,2617,West,NoiseCancel Headset,Electronics,1,571.29,0.0,571.29
2024-05-13,103852,3083,East,Matte Lip,Beauty,1,67.15,0.0,67.15
2024-05-13,103853,2689,South,NoiseCancel Headset,Electronics,1,373.34,0.0,373.34
2024-05-13,103854,1961,South,Smartphone X,Electronics,1,662.41,0.15,563.0485
2024-05-13,103855,3147,South,Organic Oats,Grocery,1,5.28,0.0,5.28
2024-05-13,103856,2875,South,CoffeeMaster,Home,1,250.82,0.0,250.82
2024-05-13,103857,1007,North,Protein Bars,Grocery,2,13.27,0.0,26.54
2024-05-13,103858,2351,East,Matte Lip,Beauty,2,33.43,0.0,66.86
2024-05-13,103859,2529,North,Air Purifier,Home,1,51.15,0.0,51.15
2024-05-13,103860,2255,South,NoiseCancel Headset,Electronics,1,1016.17,0.0,1016.17
2024-05-13,103861,2228,East,Smartphone X,Electronics,1,1086.5,0.1,977.85
2024-05-13,103862,1756,West,Smartphone X,Electronics,1,614.37,0.0,614.37
2024-05-13,103863,1447,North,HoodieFlex,Clothing,1,24.19,0.0,24.19
2024-05-13,103864,1764,East,Organic Oats,Grocery,2,18.12,0.0,36.24
2024-05-13,103865,3098,North,Athleisure Joggers,Clothing,1,71.5,0.0,71.5
2024-05-14,103866,1584,East,Glow Serum,Beauty,1,45.04,0.0,45.04
2024-05-14,103867,3884,South,Protein Bars,Grocery,2,19.43,0.0,38.86
2024-05-14,103868,1382,East,Athleisure Joggers,Clothing,1,17.95,0.0,17.95
2024-05-14,103869,3827,North,Trail Mix,Grocery,3,5.6,0.0,16.799999999999997
2024-05-14,103870,1540,North,Smartwatch Pro,Electronics,1,908.93,0.0,908.93
2024-05-14,103871,2788,West,ComfyJeans,Clothing,1,27.8,0.0,27.8
2024-05-14,103872,3629,South,Cold Brew,Grocery,1,18.8,0.0,18.8
2024-05-14,103873,2856,East,Smartphone X,Electronics,1,741.47,0.0,741.47
2024-05-14,103874,1634,South,Protein Bars,Grocery,1,26.84,0.15,22.814
2024-05-14,103875,3027,North,Protein Bars,Grocery,2,8.11,0.0,16.22
2024-05-14,103876,3074,East,VacuumMax,Home,2,97.78,0.0,195.56
2024-05-14,103877,2415,West,Organic Oats,Grocery,3,25.43,0.0,76.28999999999999
2024-05-14,103878,2328,South,Protein Bars,Grocery,3,5.38,0.05,15.333
2024-05-14,103879,1736,North,CoffeeMaster,Home,1,289.84,0.0,289.84
2024-05-14,103880,2841,East,Matte Lip,Beauty,2,57.14,0.0,114.28
2024-05-14,103881,1958,West,Organic Oats,Grocery,1,5.88,0.0,5.88
2024-05-14,103882,2368,East,Silky Shampoo,Beauty,2,52.95,0.0,105.9
2024-05-14,103883,3436,South,Laptop Lite,Electronics,1,979.11,0.1,881.1990000000001
2024-05-14,103884,2029,North,Cold Brew,Grocery,2,16.2,0.0,32.4
2024-05-14,103885,2853,West,CoffeeMaster,Home,1,83.96,0.0,83.96
2024-05-14,103886,1779,North,Organic Oats,Grocery,3,23.63,0.0,70.89
2024-05-14,103887,1991,North,Athleisure Joggers,Clothing,1,55.18,0.0,55.18
2024-05-14,103888,1951,South,CoffeeMaster,Home,2,126.88,0.0,253.76
2024-05-14,103889,1644,North,Trail Mix,Grocery,2,25.16,0.0,50.32
2024-05-14,103890,2894,East,Organic Oats,Grocery,1,18.21,0.0,18.21
2024-05-14,103891,1038,West,Air Purifier,Home,1,296.69,0.0,296.69
2024-05-14,103892,3698,South,Cold Brew,Grocery,1,15.97,0.0,15.97
2024-05-14,103893,1792,West,Athleisure Joggers,Clothing,1,37.71,0.0,37.71
2024-05-14,103894,1769,North,Trail Mix,Grocery,1,13.86,0.0,13.86
2024-05-15,103895,3637,North,Matte Lip,Beauty,1,57.45,0.0,57.45
2024-05-15,103896,3462,East,CoffeeMaster,Home,1,115.77,0.0,115.77
2024-05-15,103897,2641,West,Organic Oats,Grocery,1,6.05,0.0,6.05
2024-05-15,103898,3522,North,Smartphone X,Electronics,1,985.68,0.0,985.68
2024-05-15,103899,2650,South,CoffeeMaster,Home,1,253.98,0.0,253.98
2024-05-15,103900,2344,North,Silky Shampoo,Beauty,1,43.35,0.0,43.35
2024-05-15,103901,2985,West,Cold Brew,Grocery,3,6.41,0.0,19.23
2024-05-15,103902,3900,South,Laptop Lite,Electronics,1,484.9,0.1,436.40999999999997
2024-05-15,103903,1341,West,Smartphone X,Electronics,1,923.07,0.0,923.07
2024-05-15,103904,3605,South,Matte Lip,Beauty,2,54.32,0.0,108.64
2024-05-15,103905,1041,East,Smartwatch Pro,Electronics,1,446.97,0.0,446.97
2024-05-15,103906,1939,West,Matte Lip,Beauty,2,57.32,0.0,114.64
2024-05-15,103907,2338,West,Glow Serum,Beauty,1,10.49,0.0,10.49
2024-05-15,103908,2224,North,Matte Lip,Beauty,2,31.56,0.0,63.12
2024-05-15,103909,3074,West,VacuumMax,Home,1,92.11,0.0,92.11
2024-05-15,103910,1956,North,BlenderPlus,Home,1,173.27,0.05,164.6065
2024-05-15,103911,3729,South,Matte Lip,Beauty,3,66.71,0.05,190.12349999999998
2024-05-15,103912,2999,West,TechTee,Clothing,1,10.63,0.0,10.63
2024-05-15,103913,1486,South,Organic Oats,Grocery,2,4.93,0.0,9.86
2024-05-15,103914,2624,South,Athleisure Joggers,Clothing,4,117.39,0.0,469.56
2024-05-15,103915,1074,West,Matte Lip,Beauty,2,41.11,0.05,78.109
2024-05-15,103916,1496,East,NoiseCancel Headset,Electronics,2,476.61,0.1,857.898
2024-05-15,103917,2969,East,Matte Lip,Beauty,1,36.18,0.0,36.18
2024-05-15,103918,2373,East,NoiseCancel Headset,Electronics,1,1023.34,0.0,1023.34
2024-05-15,103919,1445,South,NoiseCancel Headset,Electronics,2,365.06,0.05,693.6139999999999
2024-05-15,103920,3533,South,Glow Serum,Beauty,1,19.34,0.05,18.372999999999998
2024-05-15,103921,3184,West,Silky Shampoo,Beauty,1,57.48,0.0,57.48
2024-05-15,103922,2295,South,Glow Serum,Beauty,1,46.91,0.0,46.91
2024-05-15,103923,2144,West,Laptop Lite,Electronics,1,540.64,0.0,540.64
2024-05-15,103924,2668,East,Trail Mix,Grocery,1,20.36,0.0,20.36
2024-05-15,103925,3117,South,Hydra Cream,Beauty,1,64.06,0.0,64.06
2024-05-15,103926,3674,North,Hydra Cream,Beauty,1,64.76,0.0,64.76
2024-05-16,103927,2736,West,Organic Oats,Grocery,2,8.94,0.1,16.092
2024-05-16,103928,3936,East,Organic Oats,Grocery,1,3.92,0.0,3.92
2024-05-16,103929,1706,North,TechTee,Clothing,3,79.97,0.0,239.91
2024-05-16,103930,1209,South,NoiseCancel Headset,Electronics,2,1063.01,0.0,2126.02
2024-05-16,103931,1059,East,NoiseCancel Headset,Electronics,1,561.1,0.0,561.1
2024-05-16,103932,2590,South,Protein Bars,Grocery,1,16.06,0.15,13.650999999999998
2024-05-16,103933,2373,South,HoodieFlex,Clothing,1,99.32,0.1,89.38799999999999
2024-05-16,103934,1557,East,Smartwatch Pro,Electronics,1,407.03,0.0,407.03
2024-05-16,103935,1002,East,Silky Shampoo,Beauty,1,35.05,0.0,35.05
2024-05-16,103936,1205,North,HoodieFlex,Clothing,2,20.78,0.0,41.56
2024-05-16,103937,3594,South,Athleisure Joggers,Clothing,1,112.77,0.0,112.77
2024-05-16,103938,3757,West,Matte Lip,Beauty,1,18.98,0.05,18.031
2024-05-16,103939,1682,South,Trail Mix,Grocery,1,6.83,0.05,6.4885
2024-05-16,103940,1265,East,Organic Oats,Grocery,1,14.01,0.0,14.01
2024-05-16,103941,1093,North,NoiseCancel Headset,Electronics,1,812.95,0.05,772.3025
2024-05-16,103942,2242,West,VacuumMax,Home,1,133.32,0.15,113.32199999999999
2024-05-16,103943,1921,North,VacuumMax,Home,1,156.98,0.0,156.98
2024-05-16,103944,3548,North,ComfyJeans,Clothing,1,100.67,0.1,90.60300000000001
2024-05-16,103945,2231,West,Smartwatch Pro,Electronics,2,705.64,0.0,1411.28
2024-05-16,103946,1702,North,TechTee,Clothing,1,50.83,0.0,50.83
2024-05-16,103947,3243,South,ComfyJeans,Clothing,1,57.43,0.0,57.43
2024-05-16,103948,2644,South,TechTee,Clothing,1,101.65,0.0,101.65
2024-05-16,103949,2055,North,BlenderPlus,Home,1,196.5,0.0,196.5
2024-05-16,103950,1586,West,NoiseCancel Headset,Electronics,1,852.26,0.1,767.034
2024-05-16,103951,3082,North,BlenderPlus,Home,1,113.46,0.0,113.46
2024-05-17,103952,3320,South,Laptop Lite,Electronics,1,731.64,0.0,731.64
2024-05-17,103953,1446,North,VacuumMax,Home,3,123.16,0.0,369.48
2024-05-17,103954,3389,North,HoodieFlex,Clothing,2,25.13,0.0,50.26
2024-05-17,103955,3755,East,ComfyJeans,Clothing,1,39.77,0.05,37.7815
2024-05-17,103956,3437,West,VacuumMax,Home,1,147.68,0.0,147.68
2024-05-17,103957,2770,South,Silky Shampoo,Beauty,1,35.27,0.0,35.27
2024-05-17,103958,1121,West,Cold Brew,Grocery,1,21.55,0.05,20.4725
2024-05-17,103959,1590,East,Smartwatch Pro,Electronics,2,471.02,0.0,942.04
2024-05-17,103960,1780,West,HoodieFlex,Clothing,2,103.64,0.0,207.28
2024-05-17,103961,1900,West,HoodieFlex,Clothing,1,25.73,0.0,25.73
2024-05-17,103962,3848,West,Laptop Lite,Electronics,1,1062.8,0.1,956.52
2024-05-17,103963,1182,South,HoodieFlex,Clothing,1,79.46,0.05,75.487
2024-05-17,103964,1101,East,TechTee,Clothing,1,52.29,0.0,52.29
2024-05-17,103965,1617,North,Protein Bars,Grocery,1,15.69,0.0,15.69
2024-05-17,103966,3291,West,Athleisure Joggers,Clothing,1,85.19,0.1,76.671
2024-05-17,103967,2400,South,Matte Lip,Beauty,1,38.95,0.0,38.95
2024-05-17,103968,2744,West,Smartwatch Pro,Electronics,1,1075.9,0.0,1075.9
2024-05-17,103969,2264,North,BlenderPlus,Home,2,216.5,0.0,433.0
2024-05-17,103970,2202,South,VacuumMax,Home,3,188.54,0.0,565.62
2024-05-17,103971,3168,East,Protein Bars,Grocery,1,8.42,0.0,8.42
2024-05-17,103972,2773,North,Air Purifier,Home,1,105.74,0.0,105.74
2024-05-17,103973,2879,East,Trail Mix,Grocery,1,12.52,0.15,10.642
2024-05-17,103974,3105,South,Smartphone X,Electronics,1,287.82,0.0,287.82
2024-05-17,103975,1960,North,Protein Bars,Grocery,1,20.0,0.0,20.0
2024-05-17,103976,3556,North,BlenderPlus,Home,1,251.78,0.0,251.78
2024-05-17,103977,1983,North,Smartphone X,Electronics,2,635.03,0.0,1270.06
2024-05-17,103978,3569,South,Cold Brew,Grocery,1,20.17,0.1,18.153000000000002
2024-05-17,103979,3792,East,TechTee,Clothing,2,69.72,0.0,139.44
2024-05-17,103980,1120,West,Laptop Lite,Electronics,1,725.13,0.1,652.617
2024-05-17,103981,1958,West,TechTee,Clothing,1,69.96,0.0,69.96
2024-05-17,103982,3893,North,HoodieFlex,Clothing,1,91.85,0.0,91.85
2024-05-18,103983,1135,North,Protein Bars,Grocery,1,25.16,0.0,25.16
2024-05-18,103984,1767,West,Hydra Cream,Beauty,1,30.51,0.0,30.51
2024-05-18,103985,1503,North,Smartphone X,Electronics,2,781.59,0.0,1563.18
2024-05-18,103986,3764,South,CoffeeMaster,Home,1,105.94,0.1,95.346
2024-05-18,103987,3071,East,ComfyJeans,Clothing,2,10.84,0.0,21.68
2024-05-18,103988,1741,South,TechTee,Clothing,1,98.77,0.0,98.77
2024-05-18,103989,2773,North,VacuumMax,Home,1,52.82,0.1,47.538000000000004
2024-05-18,103990,1381,West,Athleisure Joggers,Clothing,1,16.35,0.0,16.35
2024-05-18,103991,3239,North,ComfyJeans,Clothing,1,48.95,0.0,48.95
2024-05-18,103992,2975,West,Smartphone X,Electronics,1,1073.15,0.0,1073.15
2024-05-18,103993,1378,East,CoffeeMaster,Home,1,65.48,0.0,65.48
2024-05-18,103994,2385,South,Air Purifier,Home,1,245.52,0.0,245.52
2024-05-18,103995,3053,South,TechTee,Clothing,2,119.58,0.0,239.16
2024-05-18,103996,3962,West,NoiseCancel Headset,Electronics,1,358.16,0.0,358.16
2024-05-18,103997,1259,North,Protein Bars,Grocery,2,22.99,0.0,45.98
2024-05-18,103998,1460,South,VacuumMax,Home,4,36.16,0.0,144.64
2024-05-18,103999,3392,North,Athleisure Joggers,Clothing,1,71.25,0.05,67.6875
2024-05-18,104000,1230,South,VacuumMax,Home,2,211.28,0.0,422.56
2024-05-18,104001,1474,North,Smartphone X,Electronics,2,719.17,0.0,1438.34
2024-05-18,104002,1620,West,Smartphone X,Electronics,1,567.69,0.0,567.69
2024-05-18,104003,1121,West,Organic Oats,Grocery,1,13.28,0.0,13.28
2024-05-18,104004,1490,West,Matte Lip,Beauty,1,46.92,0.0,46.92
2024-05-18,104005,3985,East,Silky Shampoo,Beauty,1,24.08,0.0,24.08
2024-05-18,104006,2904,North,Smartwatch Pro,Electronics,2,304.66,0.1,548.388
2024-05-18,104007,1261,East,HoodieFlex,Clothing,1,71.97,0.0,71.97
2024-05-18,104008,2662,East,VacuumMax,Home,1,74.99,0.05,71.2405
2024-05-18,104009,1078,West,HoodieFlex,Clothing,1,72.92,0.0,72.92
2024-05-18,104010,3960,South,Smartwatch Pro,Electronics,1,1059.06,0.0,1059.06
2024-05-18,104011,2728,East,Organic Oats,Grocery,2,18.74,0.0,37.48
2024-05-18,104012,3763,South,Smartphone X,Electronics,1,504.35,0.0,504.35
2024-05-18,104013,2575,North,ComfyJeans,Clothing,1,60.35,0.1,54.315000000000005
2024-05-19,104014,3170,North,Smartphone X,Electronics,1,1041.12,0.0,1041.12
2024-05-19,104015,3754,South,Trail Mix,Grocery,2,10.78,0.0,21.56
2024-05-19,104016,1781,East,Organic Oats,Grocery,1,4.38,0.0,4.38
2024-05-19,104017,2463,East,Organic Oats,Grocery,1,21.42,0.0,21.42
2024-05-19,104018,3361,South,NoiseCancel Headset,Electronics,1,536.35,0.0,536.35
2024-05-19,104019,3305,West,Air Purifier,Home,1,287.26,0.0,287.26
2024-05-19,104020,1279,West,HoodieFlex,Clothing,1,17.8,0.0,17.8
2024-05-19,104021,3125,East,TechTee,Clothing,1,52.75,0.1,47.475
2024-05-19,104022,3370,East,Smartphone X,Electronics,2,962.29,0.0,1924.58
2024-05-19,104023,1622,South,Organic Oats,Grocery,1,23.24,0.15,19.753999999999998
2024-05-19,104024,1778,West,Glow Serum,Beauty,2,8.58,0.0,17.16
2024-05-19,104025,1425,South,Athleisure Joggers,Clothing,1,99.6,0.0,99.6
2024-05-19,104026,2496,North,Athleisure Joggers,Clothing,1,94.32,0.0,94.32
2024-05-19,104027,1048,North,Silky Shampoo,Beauty,1,9.97,0.0,9.97
2024-05-19,104028,1601,West,Organic Oats,Grocery,2,3.26,0.0,6.52
2024-05-19,104029,2874,East,Protein Bars,Grocery,1,23.33,0.0,23.33
2024-05-19,104030,1636,North,CoffeeMaster,Home,1,254.33,0.1,228.89700000000002
2024-05-19,104031,3179,South,Cold Brew,Grocery,2,14.05,0.0,28.1
2024-05-19,104032,2141,East,Laptop Lite,Electronics,1,817.43,0.0,817.43
2024-05-19,104033,2763,North,Trail Mix,Grocery,1,26.69,0.0,26.69
2024-05-19,104034,3625,East,NoiseCancel Headset,Electronics,1,411.44,0.0,411.44
2024-05-19,104035,2878,North,Air Purifier,Home,1,172.71,0.05,164.0745
2024-05-19,104036,1246,South,Glow Serum,Beauty,1,24.4,0.1,21.96
2024-05-19,104037,3843,South,Smartphone X,Electronics,1,861.13,0.05,818.0735
2024-05-19,104038,1026,North,Laptop Lite,Electronics,1,532.78,0.0,532.78
2024-05-19,104039,1602,West,ComfyJeans,Clothing,2,118.87,0.05,225.853
2024-05-19,104040,2726,South,Matte Lip,Beauty,1,56.67,0.0,56.67
2024-05-19,104041,1159,West,Cold Brew,Grocery,1,12.63,0.0,12.63
2024-05-19,104042,2551,West,Laptop Lite,Electronics,2,495.68,0.15,842.656
2024-05-19,104043,1510,South,Organic Oats,Grocery,2,23.24,0.0,46.48
2024-05-19,104044,1402,North,Athleisure Joggers,Clothing,1,116.89,0.1,105.20100000000001
2024-05-19,104045,1854,East,VacuumMax,Home,1,130.36,0.0,130.36
2024-05-19,104046,1037,North,Silky Shampoo,Beauty,1,23.41,0.0,23.41
2024-05-19,104047,1369,West,CoffeeMaster,Home,1,118.25,0.0,118.25
2024-05-19,104048,3410,West,Hydra Cream,Beauty,1,24.7,0.0,24.7
2024-05-19,104049,2885,South,Organic Oats,Grocery,1,10.57,0.0,10.57
2024-05-19,104050,1396,East,Cold Brew,Grocery,1,29.93,0.05,28.4335
2024-05-19,104051,3940,East,Smartwatch Pro,Electronics,1,734.91,0.1,661.419
2024-05-19,104052,1919,East,NoiseCancel Headset,Electronics,1,1055.15,0.0,1055.15
2024-05-20,104053,1160,East,Air Purifier,Home,1,70.67,0.05,67.1365
2024-05-20,104054,1956,East,Smartphone X,Electronics,2,1069.9,0.05,2032.8100000000002
2024-05-20,104055,2793,South,Glow Serum,Beauty,2,47.72,0.0,95.44
2024-05-20,104056,2140,South,TechTee,Clothing,1,116.47,0.0,116.47
2024-05-20,104057,2919,South,Laptop Lite,Electronics,2,488.17,0.0,976.34
2024-05-20,104058,3771,West,Trail Mix,Grocery,1,9.95,0.05,9.452499999999999
2024-05-20,104059,1496,East,Silky Shampoo,Beauty,1,36.57,0.1,32.913000000000004
2024-05-20,104060,3875,North,NoiseCancel Headset,Electronics,1,990.03,0.0,990.03
2024-05-20,104061,2326,West,Smartwatch Pro,Electronics,1,556.81,0.0,556.81
2024-05-20,104062,2462,North,NoiseCancel Headset,Electronics,2,978.29,0.0,1956.58
2024-05-20,104063,2849,South,TechTee,Clothing,1,25.75,0.0,25.75
2024-05-20,104064,2238,North,Trail Mix,Grocery,1,9.02,0.1,8.118
2024-05-20,104065,1674,West,Athleisure Joggers,Clothing,1,76.8,0.1,69.12
2024-05-20,104066,1215,West,BlenderPlus,Home,1,76.83,0.0,76.83
2024-05-20,104067,2037,North,Smartphone X,Electronics,1,1047.0,0.0,1047.0
2024-05-20,104068,1635,West,Athleisure Joggers,Clothing,1,81.44,0.05,77.368
2024-05-20,104069,3263,North,HoodieFlex,Clothing,1,67.57,0.0,67.57
2024-05-20,104070,1384,East,Trail Mix,Grocery,2,13.32,0.0,26.64
2024-05-20,104071,2383,West,CoffeeMaster,Home,2,237.4,0.0,474.8
2024-05-20,104072,2563,East,ComfyJeans,Clothing,1,105.11,0.0,105.11
2024-05-20,104073,1641,North,Air Purifier,Home,1,160.62,0.0,160.62
2024-05-20,104074,1614,South,Hydra Cream,Beauty,1,67.65,0.0,67.65
2024-05-20,104075,2669,West,Air Purifier,Home,2,271.51,0.0,543.02
2024-05-20,104076,3267,North,Silky Shampoo,Beauty,1,30.35,0.0,30.35
2024-05-20,104077,1984,South,Hydra Cream,Beauty,1,28.92,0.05,27.474
2024-05-20,104078,2795,East,Smartphone X,Electronics,1,1035.57,0.1,932.0129999999999
2024-05-20,104079,1376,West,Trail Mix,Grocery,1,21.39,0.0,21.39
2024-05-20,104080,2051,North,NoiseCancel Headset,Electronics,3,979.21,0.0,2937.63
2024-05-20,104081,2183,East,Hydra Cream,Beauty,1,21.49,0.0,21.49
2024-05-20,104082,2325,West,Smartwatch Pro,Electronics,1,568.17,0.0,568.17
2024-05-21,104083,1683,South,CoffeeMaster,Home,1,31.5,0.15,26.775
2024-05-21,104084,2022,East,Organic Oats,Grocery,1,9.84,0.0,9.84
2024-05-21,104085,3299,East,Protein Bars,Grocery,2,23.01,0.0,46.02
2024-05-21,104086,1768,South,TechTee,Clothing,2,20.43,0.0,40.86
2024-05-21,104087,2554,East,Air Purifier,Home,1,261.54,0.0,261.54
2024-05-21,104088,3717,South,Trail Mix,Grocery,2,11.4,0.0,22.8
2024-05-21,104089,2463,South,Hydra Cream,Beauty,1,21.27,0.1,19.143
2024-05-21,104090,2739,East,Organic Oats,Grocery,1,15.21,0.0,15.21
2024-05-21,104091,2801,South,BlenderPlus,Home,1,204.78,0.0,204.78
2024-05-21,104092,3421,East,CoffeeMaster,Home,1,74.38,0.05,70.66099999999999
2024-05-21,104093,1367,East,Smartwatch Pro,Electronics,1,294.79,0.1,265.31100000000004
2024-05-21,104094,3641,North,NoiseCancel Headset,Electronics,1,1064.43,0.0,1064.43
2024-05-21,104095,3333,West,Athleisure Joggers,Clothing,1,12.27,0.0,12.27
2024-05-21,104096,2777,North,Smartphone X,Electronics,2,476.2,0.0,952.4
2024-05-21,104097,3948,East,Trail Mix,Grocery,1,21.44,0.0,21.44
2024-05-21,104098,2386,East,TechTee,Clothing,1,39.08,0.0,39.08
2024-05-21,104099,3588,North,Smartphone X,Electronics,2,371.55,0.1,668.7900000000001
2024-05-21,104100,1174,South,Smartwatch Pro,Electronics,1,680.58,0.0,680.58
2024-05-21,104101,3874,South,BlenderPlus,Home,1,96.0,0.05,91.19999999999999
2024-05-21,104102,2605,West,NoiseCancel Headset,Electronics,1,490.56,0.0,490.56
2024-05-21,104103,3550,East,TechTee,Clothing,1,99.89,0.0,99.89
2024-05-21,104104,3150,North,BlenderPlus,Home,2,190.59,0.0,381.18
2024-05-21,104105,3030,West,Laptop Lite,Electronics,1,444.23,0.0,444.23
2024-05-21,104106,1282,East,Laptop Lite,Electronics,2,914.29,0.0,1828.58
2024-05-21,104107,2118,West,Athleisure Joggers,Clothing,1,81.9,0.0,81.9
2024-05-21,104108,1466,North,TechTee,Clothing,2,19.51,0.0,39.02
2024-05-22,104109,1660,West,TechTee,Clothing,1,117.41,0.0,117.41
2024-05-22,104110,2787,South,Smartwatch Pro,Electronics,1,758.62,0.0,758.62
2024-05-22,104111,3588,South,Matte Lip,Beauty,1,14.07,0.0,14.07
2024-05-22,104112,3474,North,NoiseCancel Headset,Electronics,1,828.4,0.0,828.4
2024-05-22,104113,1242,North,Athleisure Joggers,Clothing,1,69.68,0.15,59.228
2024-05-22,104114,2431,South,BlenderPlus,Home,1,52.89,0.0,52.89
2024-05-22,104115,2393,East,HoodieFlex,Clothing,1,59.5,0.0,59.5
2024-05-22,104116,2310,East,Matte Lip,Beauty,1,62.71,0.0,62.71
2024-05-22,104117,1540,South,Smartwatch Pro,Electronics,1,391.55,0.0,391.55
2024-05-22,104118,2320,East,HoodieFlex,Clothing,3,87.29,0.0,261.87
2024-05-22,104119,2359,South,HoodieFlex,Clothing,2,41.18,0.05,78.24199999999999
2024-05-22,104120,3812,West,NoiseCancel Headset,Electronics,1,847.75,0.15,720.5875
2024-05-22,104121,1057,North,BlenderPlus,Home,1,35.5,0.15,30.175
2024-05-22,104122,2354,South,Smartphone X,Electronics,1,1070.07,0.0,1070.07
2024-05-22,104123,3613,North,Matte Lip,Beauty,1,67.78,0.0,67.78
2024-05-22,104124,3251,North,Protein Bars,Grocery,1,4.19,0.0,4.19
2024-05-22,104125,2801,North,Air Purifier,Home,1,149.98,0.1,134.982
2024-05-22,104126,1998,North,VacuumMax,Home,2,236.56,0.05,449.464
2024-05-22,104127,2216,South,Trail Mix,Grocery,1,29.81,0.0,29.81
2024-05-22,104128,2514,East,Smartphone X,Electronics,1,927.6,0.0,927.6
2024-05-23,104129,1102,South,HoodieFlex,Clothing,1,115.87,0.0,115.87
2024-05-23,104130,2723,East,Glow Serum,Beauty,2,12.93,0.0,25.86
2024-05-23,104131,1681,North,Smartphone X,Electronics,2,1077.18,0.0,2154.36
2024-05-23,104132,2589,East,Cold Brew,Grocery,1,27.84,0.0,27.84
2024-05-23,104133,3446,West,Cold Brew,Grocery,2,19.29,0.0,38.58
2024-05-23,104134,1297,North,CoffeeMaster,Home,1,276.05,0.0,276.05
2024-05-23,104135,3968,North,Cold Brew,Grocery,1,25.2,0.05,23.939999999999998
2024-05-23,104136,2312,West,Air Purifier,Home,1,130.7,0.0,130.7
2024-05-23,104137,1349,North,Trail Mix,Grocery,1,11.13,0.0,11.13
2024-05-23,104138,3758,North,Organic Oats,Grocery,2,26.36,0.0,52.72
2024-05-23,104139,2753,South,Matte Lip,Beauty,1,51.81,0.0,51.81
2024-05-23,104140,1859,East,Smartwatch Pro,Electronics,1,604.48,0.15,513.808
2024-05-23,104141,2279,West,Silky Shampoo,Beauty,1,62.62,0.0,62.62
2024-05-23,104142,1098,South,Glow Serum,Beauty,1,17.16,0.05,16.302
2024-05-23,104143,1366,West,NoiseCancel Headset,Electronics,1,260.1,0.0,260.1
2024-05-23,104144,2315,West,Cold Brew,Grocery,1,10.48,0.0,10.48
2024-05-23,104145,2266,East,ComfyJeans,Clothing,1,17.37,0.05,16.5015
2024-05-23,104146,2067,South,Protein Bars,Grocery,1,29.14,0.05,27.683
2024-05-23,104147,3923,West,TechTee,Clothing,2,37.92,0.0,75.84
2024-05-23,104148,1683,South,ComfyJeans,Clothing,2,99.46,0.0,198.92
2024-05-24,104149,1857,South,Protein Bars,Grocery,1,27.33,0.0,27.33
2024-05-24,104150,1456,North,NoiseCancel Headset,Electronics,4,992.16,0.0,3968.64
2024-05-24,104151,2837,North,Protein Bars,Grocery,1,8.1,0.05,7.694999999999999
